Order ID,Order Date,Ship Date,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin,Month,Year,MonthName
ORD-104018,2015-04-22 08:15:55,2015-05-05 08:15:55,Customer 95,Home Office,United States,Boston,NY,West,PROD-3886,Furniture,Tables,Tables Model 335,319.46,4,0.0,27.22,0.08520628560696175,4,2015,Apr
ORD-104019,2014-04-02 23:15:55,2014-04-16 23:15:55,Customer 785,Consumer,United States,Chicago,TX,East,PROD-6147,Furniture,Furnishings,Furnishings Model 256,902.86,9,0.0,11.01,0.012194581662716256,4,2014,Apr
ORD-104020,2016-08-18 04:22:16,2016-08-26 04:22:16,Customer 649,Consumer,United States,Seattle,TX,Central,PROD-8970,Furniture,Bookcases,Bookcases Model 112,212.92,2,0.05,52.82,0.24807439413864363,8,2016,Aug
ORD-104021,2014-05-01 04:39:38,2014-05-15 04:39:38,Customer 353,Corporate,United States,Los Angeles,NY,West,PROD-5760,Office Supplies,Storage,Storage Model 265,579.88,2,0.0,-24.24,-0.04180175208663861,5,2014,May
ORD-104022,2017-07-31 04:21:21,2017-08-02 04:21:21,Customer 930,Consumer,United States,Boston,CA,East,PROD-2587,Office Supplies,Labels,Labels Model 481,513.98,1,0.05,-101.42,-0.19732285302930075,7,2017,Jul
ORD-104023,2015-03-31 04:44:30,2015-04-12 04:44:30,Customer 941,Consumer,United States,Dallas,TX,South,PROD-7603,Technology,Phones,Phones Model 265,141.31,8,0.0,10.39,0.07352628971764207,3,2015,Mar
ORD-104024,2017-08-18 16:03:55,2017-08-28 16:03:55,Customer 984,Consumer,United States,Seattle,IL,South,PROD-8164,Office Supplies,Labels,Labels Model 191,245.95,8,0.05,73.56,0.2990851799146168,8,2017,Aug
ORD-104025,2016-12-17 22:53:31,2016-12-22 22:53:31,Customer 1289,Home Office,United States,San Francisco,TX,West,PROD-6550,Technology,Machines,Machines Model 218,263.35,5,0.0,-13.09,-0.04970571482817543,12,2016,Dec
ORD-104026,2014-03-19 14:06:00,2014-03-31 14:06:00,Customer 1043,Home Office,United States,Chicago,TX,Central,PROD-3450,Furniture,Bookcases,Bookcases Model 483,267.29,3,0.15,-21.81,-0.08159676755583822,3,2014,Mar
ORD-104027,2015-11-30 08:14:12,2015-12-04 08:14:12,Customer 646,Home Office,United States,New York,IL,East,PROD-7357,Office Supplies,Paper,Paper Model 362,288.33,1,0.15,51.88,0.17993271598515592,11,2015,Nov
ORD-104028,2014-08-03 20:19:35,2014-08-11 20:19:35,Customer 626,Consumer,United States,Los Angeles,WA,South,PROD-9565,Office Supplies,Binders,Binders Model 336,658.87,2,0.05,146.76,0.22274500280783766,8,2014,Aug
ORD-104029,2017-06-19 17:52:33,2017-06-21 17:52:33,Customer 139,Home Office,United States,Dallas,CA,East,PROD-7487,Technology,Copiers,Copiers Model 456,245.71,9,0.15,2.22,0.009035041308860039,6,2017,Jun
ORD-104030,2014-12-02 19:09:09,2014-12-12 19:09:09,Customer 716,Consumer,United States,San Francisco,GA,Central,PROD-6615,Technology,Accessories,Accessories Model 291,118.28,8,0.15,23.08,0.19513019952654717,12,2014,Dec
ORD-104031,2016-02-22 21:34:58,2016-03-02 21:34:58,Customer 762,Corporate,United States,New York,IL,Central,PROD-9016,Technology,Computers,Computers Model 437,186.59,4,0.0,-19.67,-0.10541829680047163,2,2016,Feb
ORD-104032,2014-08-28 16:46:03,2014-09-04 16:46:03,Customer 255,Corporate,United States,Los Angeles,IL,East,PROD-3057,Furniture,Chairs,Chairs Model 41,356.47,3,0.2,-9.34,-0.026201363368586413,8,2014,Aug
ORD-104033,2017-02-02 19:45:31,2017-02-15 19:45:31,Customer 1109,Consumer,United States,Atlanta,MA,Central,PROD-1125,Technology,Accessories,Accessories Model 273,767.83,5,0.0,17.16,0.02234869697719547,2,2017,Feb
ORD-104034,2017-06-18 09:02:21,2017-06-25 09:02:21,Customer 1482,Corporate,United States,Dallas,NY,West,PROD-5618,Office Supplies,Paper,Paper Model 319,313.92,8,0.0,-8.78,-0.027968909276248722,6,2017,Jun
ORD-104035,2016-05-20 12:08:57,2016-05-21 12:08:57,Customer 676,Consumer,United States,Dallas,CA,West,PROD-4778,Technology,Accessories,Accessories Model 430,144.95,6,0.15,-19.13,-0.13197654363573647,5,2016,May
ORD-104036,2017-06-26 01:59:11,2017-07-10 01:59:11,Customer 92,Consumer,United States,Boston,WA,East,PROD-4980,Office Supplies,Appliances,Appliances Model 471,56.41,4,0.0,-0.79,-0.014004609111859601,6,2017,Jun
ORD-104037,2017-05-03 14:22:12,2017-05-15 14:22:12,Customer 1093,Home Office,United States,Boston,MA,South,PROD-9693,Office Supplies,Binders,Binders Model 235,97.0,8,0.0,-18.44,-0.19010309278350518,5,2017,May
ORD-104038,2016-08-12 02:23:23,2016-08-14 02:23:23,Customer 37,Consumer,United States,Atlanta,GA,East,PROD-2250,Furniture,Tables,Tables Model 354,260.33,4,0.2,38.64,0.1484269965044367,8,2016,Aug
ORD-104039,2015-11-02 00:08:23,2015-11-06 00:08:23,Customer 140,Consumer,United States,Los Angeles,IL,East,PROD-3319,Technology,Computers,Computers Model 279,102.93,5,0.0,18.13,0.17613912367628484,11,2015,Nov
ORD-104040,2017-05-11 19:45:29,2017-05-15 19:45:29,Customer 867,Consumer,United States,Boston,GA,East,PROD-4195,Office Supplies,Storage,Storage Model 398,685.35,2,0.0,32.64,0.04762530094112497,5,2017,May
ORD-104041,2014-12-09 09:05:01,2014-12-20 09:05:01,Customer 680,Home Office,United States,Boston,GA,West,PROD-8911,Furniture,Tables,Tables Model 173,74.27,4,0.05,-4.16,-0.05601184866029353,12,2014,Dec
ORD-104042,2014-01-17 06:39:28,2014-01-31 06:39:28,Customer 1202,Consumer,United States,Houston,GA,East,PROD-4274,Furniture,Tables,Tables Model 33,773.37,3,0.1,24.97,0.03228726224187646,1,2014,Jan
ORD-104043,2016-11-16 02:03:00,2016-11-19 02:03:00,Customer 137,Consumer,United States,Houston,MA,Central,PROD-4048,Technology,Copiers,Copiers Model 51,179.14,8,0.1,51.44,0.2871497153064642,11,2016,Nov
ORD-104044,2015-11-21 10:02:10,2015-11-28 10:02:10,Customer 190,Home Office,United States,Seattle,WA,South,PROD-3939,Office Supplies,Storage,Storage Model 343,692.93,8,0.1,86.44,0.12474564530327739,11,2015,Nov
ORD-104045,2016-04-23 16:22:11,2016-05-05 16:22:11,Customer 342,Consumer,United States,Houston,MA,West,PROD-9709,Technology,Computers,Computers Model 423,847.96,7,0.0,171.5,0.20225010613708194,4,2016,Apr
ORD-104046,2014-07-28 08:32:40,2014-08-05 08:32:40,Customer 1029,Consumer,United States,Los Angeles,MA,East,PROD-9615,Technology,Computers,Computers Model 346,1171.75,6,0.0,-86.44,-0.07377000213356091,7,2014,Jul
ORD-104047,2016-11-06 00:05:06,2016-11-08 00:05:06,Customer 972,Corporate,United States,Los Angeles,MA,West,PROD-7458,Technology,Accessories,Accessories Model 217,547.89,9,0.05,-83.52,-0.15243935826534524,11,2016,Nov
ORD-104048,2015-10-01 19:49:02,2015-10-05 19:49:02,Customer 1281,Consumer,United States,Houston,IL,West,PROD-8447,Technology,Machines,Machines Model 131,35.81,4,0.05,-8.02,-0.22395978776877964,10,2015,Oct
ORD-104049,2014-07-06 22:21:05,2014-07-20 22:21:05,Customer 662,Corporate,United States,San Francisco,IL,East,PROD-6212,Technology,Phones,Phones Model 71,25.24,4,0.0,1.5,0.05942947702060222,7,2014,Jul
ORD-104050,2016-09-22 13:38:18,2016-09-25 13:38:18,Customer 243,Consumer,United States,New York,NY,East,PROD-8358,Office Supplies,Storage,Storage Model 214,405.51,6,0.0,78.74,0.19417523612241375,9,2016,Sep
ORD-104051,2017-07-23 19:17:12,2017-07-25 19:17:12,Customer 415,Home Office,United States,Atlanta,TX,West,PROD-2753,Furniture,Tables,Tables Model 89,584.35,1,0.0,131.93,0.22577222554975615,7,2017,Jul
ORD-104052,2017-12-25 07:07:02,2018-01-06 07:07:02,Customer 707,Home Office,United States,Los Angeles,CA,West,PROD-8139,Office Supplies,Storage,Storage Model 227,225.4,2,0.1,39.23,0.1740461401952085,12,2017,Dec
ORD-104053,2017-09-13 01:17:35,2017-09-26 01:17:35,Customer 343,Consumer,United States,Los Angeles,NY,Central,PROD-7360,Office Supplies,Labels,Labels Model 240,736.84,2,0.15,215.04,0.29184083383095377,9,2017,Sep
ORD-104054,2016-01-04 05:07:11,2016-01-18 05:07:11,Customer 682,Consumer,United States,Seattle,WA,South,PROD-5265,Furniture,Bookcases,Bookcases Model 365,380.55,4,0.0,-65.23,-0.1714098016029431,1,2016,Jan
ORD-104055,2015-03-05 17:57:41,2015-03-11 17:57:41,Customer 1403,Home Office,United States,Los Angeles,MA,West,PROD-4718,Technology,Machines,Machines Model 131,206.1,5,0.0,55.74,0.2704512372634644,3,2015,Mar
ORD-104056,2016-08-18 08:36:32,2016-08-31 08:36:32,Customer 653,Consumer,United States,Dallas,IL,Central,PROD-7914,Office Supplies,Labels,Labels Model 402,59.69,2,0.0,9.75,0.16334394370916402,8,2016,Aug
ORD-104057,2017-12-09 23:46:12,2017-12-13 23:46:12,Customer 146,Consumer,United States,New York,MA,West,PROD-1425,Technology,Copiers,Copiers Model 393,189.06,8,0.2,-29.56,-0.15635248069395957,12,2017,Dec
ORD-104058,2017-05-25 01:35:39,2017-05-31 01:35:39,Customer 323,Corporate,United States,Los Angeles,IL,South,PROD-7918,Office Supplies,Binders,Binders Model 353,75.64,5,0.15,5.76,0.07615018508725542,5,2017,May
ORD-104059,2014-05-07 02:57:14,2014-05-09 02:57:14,Customer 122,Corporate,United States,Houston,GA,Central,PROD-7313,Office Supplies,Binders,Binders Model 98,496.31,8,0.05,37.93,0.07642400918780601,5,2014,May
ORD-104060,2015-05-30 17:55:26,2015-06-11 17:55:26,Customer 1276,Corporate,United States,Los Angeles,CA,Central,PROD-9916,Office Supplies,Paper,Paper Model 358,230.72,9,0.0,-0.58,-0.0025138696255201107,5,2015,May
ORD-104061,2014-07-17 14:12:42,2014-07-21 14:12:42,Customer 311,Consumer,United States,Atlanta,NY,West,PROD-2184,Office Supplies,Paper,Paper Model 284,313.19,9,0.0,-19.93,-0.06363549283182733,7,2014,Jul
ORD-104062,2015-03-31 10:59:46,2015-04-11 10:59:46,Customer 601,Consumer,United States,Seattle,NY,East,PROD-4766,Technology,Phones,Phones Model 84,339.21,4,0.0,18.75,0.055275493057398074,3,2015,Mar
ORD-104063,2014-03-04 20:53:39,2014-03-10 20:53:39,Customer 475,Home Office,United States,Atlanta,WA,East,PROD-8635,Furniture,Tables,Tables Model 391,640.11,2,0.15,-51.33,-0.08018934245676523,3,2014,Mar
ORD-104064,2016-10-18 06:49:32,2016-11-01 06:49:32,Customer 570,Corporate,United States,New York,GA,West,PROD-1734,Office Supplies,Appliances,Appliances Model 158,259.85,2,0.0,-40.13,-0.15443525110640755,10,2016,Oct
ORD-104065,2016-09-17 14:30:39,2016-09-22 14:30:39,Customer 575,Corporate,United States,New York,NY,West,PROD-4492,Technology,Phones,Phones Model 183,395.83,5,0.1,100.04,0.2527347598716621,9,2016,Sep
ORD-104066,2015-09-19 00:53:53,2015-09-22 00:53:53,Customer 347,Home Office,United States,New York,NY,East,PROD-8764,Office Supplies,Storage,Storage Model 65,648.95,4,0.0,81.81,0.12606518221742816,9,2015,Sep
ORD-104067,2015-09-19 13:10:25,2015-09-27 13:10:25,Customer 820,Corporate,United States,Seattle,TX,Central,PROD-6122,Office Supplies,Appliances,Appliances Model 77,274.36,6,0.0,0.01,3.644846187490888e-05,9,2015,Sep
ORD-104068,2014-05-01 06:40:34,2014-05-08 06:40:34,Customer 1497,Consumer,United States,Atlanta,CA,West,PROD-7751,Office Supplies,Paper,Paper Model 16,162.95,9,0.1,2.44,0.014973918379871127,5,2014,May
ORD-104069,2014-07-09 18:01:27,2014-07-12 18:01:27,Customer 382,Corporate,United States,Boston,MA,East,PROD-9022,Office Supplies,Labels,Labels Model 6,595.49,7,0.05,161.65,0.2714571193470923,7,2014,Jul
ORD-104070,2014-12-21 23:43:23,2014-12-27 23:43:23,Customer 1304,Consumer,United States,Dallas,NY,West,PROD-6786,Office Supplies,Storage,Storage Model 207,102.36,4,0.1,-7.47,-0.07297772567409144,12,2014,Dec
ORD-104071,2017-06-17 14:37:34,2017-06-21 14:37:34,Customer 72,Consumer,United States,New York,WA,West,PROD-9357,Technology,Computers,Computers Model 260,73.58,7,0.1,-4.33,-0.05884751291111715,6,2017,Jun
ORD-104072,2016-07-15 04:10:14,2016-07-26 04:10:14,Customer 521,Consumer,United States,San Francisco,MA,East,PROD-9312,Office Supplies,Labels,Labels Model 438,163.44,2,0.0,36.18,0.22136563876651982,7,2016,Jul
ORD-104073,2015-06-25 22:44:21,2015-06-30 22:44:21,Customer 1390,Corporate,United States,Atlanta,IL,West,PROD-7311,Office Supplies,Labels,Labels Model 84,230.06,5,0.0,-20.64,-0.08971572633226114,6,2015,Jun
ORD-104074,2015-08-19 21:21:12,2015-08-30 21:21:12,Customer 933,Home Office,United States,Atlanta,GA,East,PROD-3835,Office Supplies,Labels,Labels Model 268,331.12,9,0.1,48.84,0.14749939598936943,8,2015,Aug
ORD-104075,2015-02-24 00:51:07,2015-03-01 00:51:07,Customer 1118,Consumer,United States,Houston,GA,East,PROD-8069,Furniture,Chairs,Chairs Model 303,177.07,9,0.0,6.88,0.03885469023550009,2,2015,Feb
ORD-104076,2017-02-16 23:15:12,2017-02-23 23:15:12,Customer 1397,Consumer,United States,Chicago,NY,East,PROD-3377,Technology,Accessories,Accessories Model 199,183.12,4,0.0,13.75,0.07508737439930101,2,2017,Feb
ORD-104077,2017-05-04 22:42:15,2017-05-15 22:42:15,Customer 339,Consumer,United States,Chicago,NY,East,PROD-2455,Office Supplies,Paper,Paper Model 477,572.29,8,0.15,125.72,0.21967883415750758,5,2017,May
ORD-104078,2015-05-21 14:19:34,2015-05-26 14:19:34,Customer 1461,Corporate,United States,Seattle,MA,South,PROD-2890,Technology,Copiers,Copiers Model 103,367.48,5,0.1,122.23,0.3326167410471318,5,2015,May
ORD-104079,2017-12-26 07:44:22,2018-01-06 07:44:22,Customer 1360,Corporate,United States,New York,IL,East,PROD-9841,Office Supplies,Storage,Storage Model 293,429.68,3,0.1,105.57,0.24569447030348165,12,2017,Dec
ORD-104080,2015-12-26 16:14:55,2015-12-29 16:14:55,Customer 664,Consumer,United States,Houston,TX,Central,PROD-7209,Technology,Computers,Computers Model 67,116.4,6,0.0,-13.0,-0.11168384879725085,12,2015,Dec
ORD-104081,2016-06-07 21:57:18,2016-06-17 21:57:18,Customer 40,Corporate,United States,New York,CA,West,PROD-9048,Office Supplies,Appliances,Appliances Model 180,293.07,4,0.1,-27.42,-0.09356126522673765,6,2016,Jun
ORD-104082,2017-10-17 22:14:26,2017-10-22 22:14:26,Customer 1383,Consumer,United States,New York,TX,East,PROD-8282,Furniture,Furnishings,Furnishings Model 26,81.83,3,0.15,-5.42,-0.0662348771844067,10,2017,Oct
ORD-104083,2014-11-27 14:26:11,2014-12-04 14:26:11,Customer 574,Consumer,United States,Houston,WA,East,PROD-1072,Furniture,Tables,Tables Model 259,206.79,4,0.05,37.94,0.1834711543111369,11,2014,Nov
ORD-104084,2017-01-30 06:24:57,2017-02-04 06:24:57,Customer 1278,Consumer,United States,Houston,MA,West,PROD-3022,Office Supplies,Paper,Paper Model 425,270.37,1,0.0,21.67,0.08014942486222584,1,2017,Jan
ORD-104085,2015-09-22 01:42:48,2015-09-27 01:42:48,Customer 966,Home Office,United States,Dallas,NY,East,PROD-2543,Office Supplies,Labels,Labels Model 9,354.36,8,0.0,104.89,0.29599841968619484,9,2015,Sep
ORD-104086,2017-10-25 08:56:14,2017-11-03 08:56:14,Customer 581,Consumer,United States,Los Angeles,TX,West,PROD-6783,Office Supplies,Binders,Binders Model 456,548.78,9,0.1,-100.06,-0.18233171762819347,10,2017,Oct
ORD-104087,2017-04-11 01:30:13,2017-04-14 01:30:13,Customer 1422,Corporate,United States,Chicago,CA,West,PROD-5749,Technology,Computers,Computers Model 438,94.96,6,0.1,-10.49,-0.1104675652906487,4,2017,Apr
ORD-104088,2016-04-06 13:45:50,2016-04-19 13:45:50,Customer 170,Consumer,United States,Los Angeles,WA,West,PROD-1934,Office Supplies,Paper,Paper Model 372,176.88,5,0.0,-14.04,-0.07937584803256445,4,2016,Apr
ORD-104089,2017-06-03 22:25:02,2017-06-09 22:25:02,Customer 701,Consumer,United States,Houston,GA,Central,PROD-9262,Office Supplies,Storage,Storage Model 482,292.49,9,0.0,61.22,0.20930630107012205,6,2017,Jun
ORD-104090,2014-10-26 12:44:04,2014-10-27 12:44:04,Customer 511,Consumer,United States,Seattle,TX,Central,PROD-9447,Technology,Copiers,Copiers Model 103,231.06,4,0.05,10.35,0.04479356011425604,10,2014,Oct
ORD-104091,2014-04-07 09:44:02,2014-04-17 09:44:02,Customer 1284,Consumer,United States,Houston,NY,West,PROD-1901,Office Supplies,Storage,Storage Model 158,133.49,1,0.05,-28.1,-0.2105026593752341,4,2014,Apr
ORD-104092,2015-10-16 22:52:40,2015-10-21 22:52:40,Customer 584,Consumer,United States,Los Angeles,CA,East,PROD-9331,Technology,Machines,Machines Model 143,106.47,7,0.0,24.0,0.22541561003099464,10,2015,Oct
ORD-104093,2017-02-02 05:51:48,2017-02-10 05:51:48,Customer 984,Corporate,United States,Boston,NY,West,PROD-5159,Office Supplies,Labels,Labels Model 271,484.29,1,0.0,-0.49,-0.0010117904561316566,2,2017,Feb
ORD-104094,2014-04-13 05:18:44,2014-04-18 05:18:44,Customer 459,Consumer,United States,Boston,NY,West,PROD-2416,Office Supplies,Paper,Paper Model 1,265.1,9,0.05,-17.54,-0.06616371180686532,4,2014,Apr
ORD-104095,2017-10-31 23:30:53,2017-11-09 23:30:53,Customer 529,Corporate,United States,Chicago,WA,Central,PROD-5963,Furniture,Bookcases,Bookcases Model 266,172.42,4,0.0,-17.16,-0.09952441712098366,10,2017,Oct
ORD-104096,2015-04-05 18:09:55,2015-04-16 18:09:55,Customer 341,Consumer,United States,San Francisco,CA,East,PROD-3582,Technology,Accessories,Accessories Model 359,694.08,3,0.0,222.32,0.32030889810972796,4,2015,Apr
ORD-104097,2014-02-10 00:10:53,2014-02-16 00:10:53,Customer 57,Consumer,United States,Seattle,IL,West,PROD-9119,Technology,Computers,Computers Model 403,55.48,4,0.0,17.65,0.3181326604181687,2,2014,Feb
ORD-104098,2017-11-23 02:28:51,2017-12-01 02:28:51,Customer 218,Consumer,United States,New York,GA,West,PROD-6066,Technology,Machines,Machines Model 227,729.76,1,0.0,-115.23,-0.15790122780092086,11,2017,Nov
ORD-104099,2017-09-26 18:28:27,2017-10-06 18:28:27,Customer 619,Home Office,United States,Atlanta,NY,Central,PROD-4835,Office Supplies,Appliances,Appliances Model 305,164.04,6,0.1,-16.81,-0.10247500609607413,9,2017,Sep
ORD-104100,2015-11-28 14:20:00,2015-12-06 14:20:00,Customer 816,Consumer,United States,Houston,CA,West,PROD-3064,Technology,Accessories,Accessories Model 304,381.77,7,0.1,54.31,0.1422584278492286,11,2015,Nov
ORD-104101,2016-03-09 14:01:10,2016-03-22 14:01:10,Customer 731,Consumer,United States,Boston,NY,West,PROD-8364,Office Supplies,Binders,Binders Model 446,362.47,7,0.05,58.66,0.1618340828206472,3,2016,Mar
ORD-104102,2017-07-23 17:25:28,2017-07-26 17:25:28,Customer 464,Home Office,United States,San Francisco,TX,Central,PROD-2084,Office Supplies,Labels,Labels Model 267,367.77,5,0.15,3.43,0.009326481224678468,7,2017,Jul
ORD-104103,2014-12-24 18:45:54,2014-12-31 18:45:54,Customer 247,Consumer,United States,Seattle,TX,East,PROD-9226,Technology,Phones,Phones Model 274,77.52,5,0.0,8.73,0.11261609907120744,12,2014,Dec
ORD-104104,2017-10-16 03:03:23,2017-10-30 03:03:23,Customer 730,Corporate,United States,Seattle,CA,East,PROD-1067,Furniture,Bookcases,Bookcases Model 189,388.03,6,0.0,72.35,0.18645465556786847,10,2017,Oct
ORD-104105,2015-03-11 05:08:28,2015-03-18 05:08:28,Customer 373,Consumer,United States,Boston,GA,South,PROD-1682,Office Supplies,Binders,Binders Model 433,129.15,8,0.0,41.69,0.3228029423151374,3,2015,Mar
ORD-104106,2017-03-31 11:02:38,2017-04-14 11:02:38,Customer 417,Corporate,United States,Atlanta,WA,West,PROD-4138,Office Supplies,Storage,Storage Model 435,143.39,9,0.1,23.51,0.16395843503731086,3,2017,Mar
ORD-104107,2015-05-27 08:41:53,2015-06-06 08:41:53,Customer 1055,Consumer,United States,San Francisco,IL,Central,PROD-4190,Technology,Machines,Machines Model 341,225.63,6,0.0,-31.44,-0.139343172450472,5,2015,May
ORD-104108,2017-07-04 23:04:18,2017-07-16 23:04:18,Customer 368,Home Office,United States,Dallas,TX,West,PROD-8353,Office Supplies,Storage,Storage Model 462,288.45,3,0.0,56.19,0.19479979199167965,7,2017,Jul
ORD-104109,2014-02-16 23:27:28,2014-02-22 23:27:28,Customer 559,Consumer,United States,Atlanta,WA,East,PROD-9948,Office Supplies,Storage,Storage Model 413,245.61,6,0.0,-39.97,-0.162737673547494,2,2014,Feb
ORD-104110,2015-12-21 22:04:42,2016-01-02 22:04:42,Customer 108,Consumer,United States,Los Angeles,IL,South,PROD-3595,Technology,Machines,Machines Model 348,61.3,4,0.1,-0.32,-0.0052202283849918435,12,2015,Dec
ORD-104111,2014-01-10 08:46:18,2014-01-17 08:46:18,Customer 584,Consumer,United States,Seattle,TX,East,PROD-2218,Office Supplies,Storage,Storage Model 268,189.28,4,0.05,14.5,0.07660608622147083,1,2014,Jan
ORD-104112,2017-12-22 01:47:02,2018-01-05 01:47:02,Customer 839,Consumer,United States,San Francisco,IL,Central,PROD-5683,Office Supplies,Appliances,Appliances Model 280,87.93,7,0.0,20.05,0.22802229045831912,12,2017,Dec
ORD-104113,2015-09-30 20:04:10,2015-10-02 20:04:10,Customer 418,Corporate,United States,Boston,MA,Central,PROD-8759,Office Supplies,Binders,Binders Model 405,288.76,6,0.15,-63.42,-0.2196287574456296,9,2015,Sep
ORD-104114,2016-05-06 23:29:30,2016-05-15 23:29:30,Customer 821,Consumer,United States,Seattle,NY,West,PROD-1281,Technology,Accessories,Accessories Model 118,327.81,8,0.1,87.15,0.2658552210121717,5,2016,May
ORD-104115,2016-01-04 16:37:53,2016-01-14 16:37:53,Customer 1422,Consumer,United States,Atlanta,CA,Central,PROD-5175,Furniture,Tables,Tables Model 314,315.93,8,0.0,52.17,0.16513151647516855,1,2016,Jan
ORD-104116,2015-04-21 00:12:39,2015-05-01 00:12:39,Customer 1296,Consumer,United States,New York,TX,South,PROD-7556,Office Supplies,Paper,Paper Model 157,704.65,3,0.0,-128.84,-0.1828425459447953,4,2015,Apr
ORD-104117,2014-08-12 20:10:21,2014-08-13 20:10:21,Customer 683,Consumer,United States,New York,TX,East,PROD-3381,Furniture,Bookcases,Bookcases Model 377,360.83,4,0.0,-40.41,-0.1119917966909625,8,2014,Aug
ORD-104118,2017-02-10 06:58:45,2017-02-11 06:58:45,Customer 1140,Consumer,United States,Seattle,NY,West,PROD-7906,Office Supplies,Paper,Paper Model 367,561.28,2,0.1,-105.06,-0.18717930444697836,2,2017,Feb
ORD-104119,2015-02-01 16:57:49,2015-02-04 16:57:49,Customer 256,Consumer,United States,San Francisco,TX,West,PROD-7139,Office Supplies,Paper,Paper Model 378,309.33,1,0.0,68.44,0.2212523841851744,2,2015,Feb
ORD-104120,2016-10-31 15:36:03,2016-11-14 15:36:03,Customer 1105,Corporate,United States,San Francisco,TX,West,PROD-8574,Office Supplies,Binders,Binders Model 275,168.22,7,0.0,-17.83,-0.10599215313280227,10,2016,Oct
ORD-104121,2014-11-25 16:21:08,2014-11-28 16:21:08,Customer 780,Home Office,United States,Los Angeles,MA,West,PROD-4001,Office Supplies,Storage,Storage Model 368,384.59,8,0.05,-69.77,-0.18141397332223927,11,2014,Nov
ORD-104122,2016-02-05 10:47:35,2016-02-06 10:47:35,Customer 1152,Consumer,United States,Los Angeles,TX,East,PROD-9624,Technology,Copiers,Copiers Model 429,104.18,8,0.15,-20.43,-0.19610289882894988,2,2016,Feb
ORD-104123,2014-07-11 07:41:49,2014-07-23 07:41:49,Customer 838,Corporate,United States,Boston,TX,West,PROD-7119,Technology,Machines,Machines Model 284,446.79,6,0.1,43.14,0.09655542872490432,7,2014,Jul
ORD-104124,2014-09-26 11:06:10,2014-10-03 11:06:10,Customer 915,Consumer,United States,New York,TX,West,PROD-8050,Technology,Copiers,Copiers Model 311,1109.2,7,0.0,80.44,0.0725207356653444,9,2014,Sep
ORD-104125,2014-11-20 16:04:34,2014-11-24 16:04:34,Customer 235,Consumer,United States,Boston,WA,East,PROD-9412,Technology,Phones,Phones Model 113,224.07,8,0.05,-16.97,-0.07573526130227161,11,2014,Nov
ORD-104126,2015-02-05 04:25:01,2015-02-15 04:25:01,Customer 553,Consumer,United States,San Francisco,TX,East,PROD-5655,Furniture,Bookcases,Bookcases Model 58,153.59,4,0.1,43.94,0.28608633374568654,2,2015,Feb
ORD-104127,2016-11-15 02:27:10,2016-11-28 02:27:10,Customer 181,Consumer,United States,Los Angeles,NY,East,PROD-4808,Office Supplies,Labels,Labels Model 137,182.26,8,0.05,46.74,0.25644683419291125,11,2016,Nov
ORD-104128,2016-04-23 14:42:21,2016-04-25 14:42:21,Customer 157,Consumer,United States,Atlanta,MA,Central,PROD-6837,Technology,Copiers,Copiers Model 18,247.16,6,0.1,-11.68,-0.04725683767599935,4,2016,Apr
ORD-104129,2015-05-29 00:19:06,2015-06-08 00:19:06,Customer 1478,Home Office,United States,Houston,TX,West,PROD-3262,Office Supplies,Appliances,Appliances Model 206,468.44,7,0.1,23.58,0.05033728972760652,5,2015,May
ORD-104130,2016-03-21 04:47:15,2016-03-26 04:47:15,Customer 571,Home Office,United States,Houston,IL,West,PROD-2039,Technology,Machines,Machines Model 165,172.74,7,0.1,9.55,0.05528540002315619,3,2016,Mar
ORD-104131,2016-06-13 18:56:48,2016-06-19 18:56:48,Customer 857,Consumer,United States,Chicago,MA,West,PROD-8955,Furniture,Furnishings,Furnishings Model 399,196.05,8,0.0,42.33,0.21591430757459829,6,2016,Jun
ORD-104132,2015-06-20 14:41:28,2015-06-29 14:41:28,Customer 1048,Consumer,United States,Seattle,MA,East,PROD-2388,Office Supplies,Binders,Binders Model 426,229.41,5,0.0,8.11,0.03535155398631271,6,2015,Jun
ORD-104133,2016-01-26 07:11:35,2016-01-30 07:11:35,Customer 1497,Home Office,United States,Dallas,IL,West,PROD-9119,Office Supplies,Storage,Storage Model 437,316.64,2,0.0,31.84,0.10055583628094998,1,2016,Jan
ORD-104134,2016-11-17 13:51:19,2016-11-19 13:51:19,Customer 1424,Consumer,United States,Dallas,NY,Central,PROD-8892,Office Supplies,Binders,Binders Model 434,352.31,8,0.05,6.98,0.019812097300672703,11,2016,Nov
ORD-104135,2017-09-12 21:03:09,2017-09-17 21:03:09,Customer 948,Corporate,United States,Atlanta,WA,West,PROD-9649,Office Supplies,Binders,Binders Model 214,222.95,1,0.0,48.95,0.21955595424983182,9,2017,Sep
ORD-104136,2015-08-11 21:37:29,2015-08-14 21:37:29,Customer 592,Consumer,United States,Chicago,GA,South,PROD-3818,Office Supplies,Storage,Storage Model 39,500.74,2,0.0,52.96,0.10576347006430482,8,2015,Aug
ORD-104137,2017-11-29 20:13:25,2017-12-01 20:13:25,Customer 134,Consumer,United States,New York,GA,East,PROD-1676,Office Supplies,Appliances,Appliances Model 95,230.19,5,0.0,58.76,0.2552673878100699,11,2017,Nov
